Date-state,Jan,Feb,Mar,Apr,May,Jun,Jul,Aug,Sep,Oct,Nov,Dec
1985-ND,-4.205,0.289,21.275,32.323,44.358000000000004,46.03,54.071000000000005,50.655,41.483999999999995,30.682,4.362,-3.7110000000000003
1986-ND,8.927999999999999,2.638,24.685,30.395,42.298,52.478,55.963,50.746,43.074,32.864000000000004,11.738,11.187999999999999
1987-ND,9.972000000000001,18.264,20.160999999999998,35.41,46.117,53.122,57.618,51.231,44.211999999999996,28.429000000000002,22.864,13.495999999999999
1988-ND,-3.9939999999999998,0.121,18.623,27.855999999999998,45.871,58.988,56.632,54.275,42.635,28.441,18.029,5.757000000000001
1989-ND,2.024,-7.494,11.437000000000001,30.171,42.169,48.513000000000005,59.29600000000001,54.695,42.717,30.503,15.677999999999999,-3.736
1990-ND,11.982999999999999,5.841,20.846,28.408,39.324,51.748000000000005,54.651,54.815,45.68600000000001,29.031999999999996,18.372,-1.817
1991-ND,-3.7680000000000002,14.902999999999999,18.711,33.173,45.622,55.093,55.81399999999999,56.505,43.879,27.237,13.467,10.314
1992-ND,9.849,15.192,23.015,28.480999999999998,41.968999999999994,48.681999999999995,50.333999999999996,49.052,40.993,29.83,20.873,0.114
1993-ND,-4.007,-0.1,18.34,29.193,40.819,47.662,52.59,52.93899999999999,38.866,27.711,15.23,7.644
1994-ND,-10.675,-7.138999999999999,21.355,28.721,43.075,52.606,53.145,51.917,46.083,36.796,20.157,8.657
1995-ND,1.554,6.836,16.348,26.467,39.806,54.228,55.772,55.896,41.96,32.571999999999996,13.222999999999999,3.293
1996-ND,-9.492,4.775,7.404,25.793000000000003,39.097,52.674,54.391000000000005,54.398999999999994,44.341,30.614,6.968999999999999,-3.2680000000000002
1997-ND,-7.947,6.957999999999999,12.375,25.361,38.123000000000005,53.755,57.293,53.512,46.02,32.768,17.041,16.77
