HHS_region,year,Mean-Temp-F,Mean-Precip-Inches,Mean-Palmer-Drought-Index,Mean-Tmax,Mean-Tmin,Mean-HDD,Mean-CDD
region3,1983,46.23629074,28.3539604,-0.20397852060000005,55.87272263999999,36.598020940000005,576.0992002,10.040776826
region3,1984,44.433215340000004,34.80680044,1.2662317862,54.290805060000004,34.57621458,638.288147,14.340804123999998
region3,1985,46.44817734,18.81043588,-1.6283813003999998,56.96696472,35.9130146,573.4770632,14.030519637999998
region3,1986,46.31339034,25.80307464,-0.427154333,56.41828004,36.21103326,581.1920408,16.45621137
region3,1987,45.2446785,28.169966520000003,-0.9347400843999999,54.94095154,35.53652228,610.6697266,14.646863594000001
region3,1988,44.824322519999996,24.65846328,-1.6680976194,55.33652954,34.29780806,625.1243162,14.757834416
region3,1989,44.90468216,26.13257256,-0.9714953855999999,55.377806080000006,34.41760328,615.602704,8.362623654
region3,1990,46.51451264,26.32600518,1.3515628826000001,57.01070558,36.003756700000004,575.939502,15.480987644
region3,1991,48.12894666,27.096069720000003,-0.354512714,58.72684022,37.51979522,523.2611144,13.347253517999999
region3,1992,46.31578828,23.018349460000003,-2.619527222,56.75858000000001,35.86812972,577.6894532,12.866157676
region3,1993,44.77264558,30.791092279999997,1.256852638,54.24542238,35.28740618,622.3351562,11.839730832
region3,1994,44.714654540000005,35.55232696,0.8529000368,54.952345279999996,34.46519814,629.6181824,16.017366314
region3,1995,46.65109328,20.45335502,-1.2422467962000001,57.360898580000004,35.92092324,562.4819092,9.498435109999999
region3,1996,43.83430406,31.04024392,0.7537704944,53.91998978,33.74192504,653.7319336,13.786189824
region3,1997,45.90908736,32.4614811,2.434436752,55.73117218,36.07628708,590.7473388000001,13.425247198
region3,1998,47.35519256,34.093086240000005,1.2283303606,56.9556389,37.75082854,546.0349610000001,12.120197978
region3,1999,47.53124082,23.357025880000002,-2.639094352,58.53591917999999,36.52383882,551.753479,23.813789554000003
region3,2000,47.35006864,31.656016540000003,0.1515570052,58.043785879999994,36.65268632,547.5066650000001,13.45630645
region3,2001,44.5697914,21.47443162,-0.6910628556,54.95658568,34.17470704,630.3045286,11.189582591999999
region3,2002,48.76288912,19.0398022,-2.3327881340000003,60.14792786,37.37336424,501.6666932,11.015714784
region3,2003,44.93975448,34.08279456,1.3264862312,54.40040742,35.4797741,625.878528,20.265747436
region3,2004,45.97018888,33.1674244,3.74786682,55.94779894,35.97192534,590.511621,14.969998648
region3,2005,46.35730896,29.116969660000002,2.0251914594,56.18079834,36.518928519999996,580.7765929999999,16.677458772
region3,2006,47.94666138,23.56455538,-0.9163466511999999,58.545891559999994,37.345563500000004,539.8172362,24.93557912
region3,2007,46.321961959999996,33.073567960000005,1.0176186176,56.43311841999999,36.20491258,570.9535462,9.73282523
region3,2008,48.07653198,25.884149179999998,-1.9455926236,58.50791244,37.64319152,536.8026,25.892679396
region3,2009,45.774343879999996,24.74103432,-1.0932214396,56.123134619999995,35.42817534,598.8944945999999,17.239064694
region3,2010,46.06882782,33.281549840000004,2.0567534444,55.59792710000001,36.53884162,583.9013978,12.976432238000001
region3,2011,45.79001466,28.57618788,-1.2963447933999999,55.95985642000001,35.607376120000005,604.8577452,22.854585825999997
region3,2012,49.62762756,27.332033539999998,-0.06024434359999997,60.0523834,39.18758622,484.9104188,20.646238132
region3,2013,46.24062268,28.49000626,0.3186137558,55.88397522,36.593685519999994,581.1926942,15.002168000000001
region3,2014,44.31872942,26.97714616,1.1892319327999998,54.844464900000006,33.78863564,637.1903318,12.465034876
region3,2015,44.3259178,26.85351486,-0.140922232,54.24194795999999,34.40828476,639.268286,17.328638656000003
region3,2016,49.246787260000005,26.847839,-0.1233659162,59.60881958,38.88392334,499.62825940000005,24.705470660000003
region3,2017,49.60989148,27.636202259999997,-0.633906895,59.77138368,39.44224014,496.49389659999997,30.05901184
region3,2018,46.07066347999999,24.912315380000003,0.028914339999999972,56.1427147,35.99862592,594.3845702000001,20.162125204
region3,2019,47.785232539999996,38.272684479999995,3.883587908,56.91722336,38.644748680000006,553.7615538,32.93261814
region3,2020,48.748574080000004,27.62576864,0.16838450459999993,58.75430682,38.741459680000006,519.8968259999999,29.408674062
region4,1949,54.7949061375,43.299406525,1.56481862775,65.8909883625,43.69576645,350.399519875,40.99719525
region4,1950,54.6733665375,32.2625029,0.42736059137500004,66.1041894,43.235435475,358.091428875,46.5223118125
region4,1951,52.0967888625,33.2318253375,0.7016455128750001,63.447260375,40.745657449999996,429.0999165,39.0496513875
region4,1952,54.1202011125,38.4795901875,0.01580514475,65.597692025,42.634413225,377.24366375,48.803798175
region4,1953,53.092803475,33.186128625,-1.397666078875,64.98132515,41.1867614,395.209163875,35.005617862499996
