"date","time","RSVpos","fluApos","fluBpos","HHS_REGION"
2015.61917808219,4.61917808219187,9,0,0,"6"
2015.61917808219,4.61917808219187,0,1,1,"7"
2015.61917808219,4.61917808219187,1,8,0,"8"
2015.61917808219,4.61917808219187,4,18,8,"9"
2015.61917808219,4.61917808219187,1,11,2,"10"
2015.63835616438,4.63835616438359,0,0,0,"1"
2015.63835616438,4.63835616438359,2,4,0,"2"
2015.63835616438,4.63835616438359,3,0,0,"3"
2015.63835616438,4.63835616438359,10,23,11,"4"
2015.63835616438,4.63835616438359,4,8,1,"5"
2015.63835616438,4.63835616438359,4,1,1,"6"
2015.63835616438,4.63835616438359,2,2,1,"7"
2015.63835616438,4.63835616438359,0,3,0,"8"
2015.63835616438,4.63835616438359,5,20,0,"9"
2015.63835616438,4.63835616438359,0,21,2,"10"
2015.65753424658,4.65753424657532,1,2,0,"1"
2015.65753424658,4.65753424657532,1,8,0,"2"
2015.65753424658,4.65753424657532,0,1,0,"3"
2015.65753424658,4.65753424657532,8,18,12,"4"
2015.65753424658,4.65753424657532,2,9,0,"5"
2015.65753424658,4.65753424657532,6,4,1,"6"
2015.65753424658,4.65753424657532,1,2,0,"7"
2015.65753424658,4.65753424657532,0,1,1,"8"
2015.65753424658,4.65753424657532,4,26,4,"9"
2015.65753424658,4.65753424657532,1,9,2,"10"
2015.67671232877,4.67671232876705,1,1,0,"1"
2015.67671232877,4.67671232876705,1,12,0,"2"
2015.67671232877,4.67671232876705,2,0,1,"3"
2015.67671232877,4.67671232876705,6,25,6,"4"
2015.67671232877,4.67671232876705,1,21,2,"5"
2015.67671232877,4.67671232876705,7,4,4,"6"
2015.67671232877,4.67671232876705,3,2,2,"7"
2015.67671232877,4.67671232876705,1,1,0,"8"
2015.67671232877,4.67671232876705,2,27,13,"9"
2015.67671232877,4.67671232876705,0,17,1,"10"
2015.69589041096,4.69589041095901,0,4,0,"1"
2015.69589041096,4.69589041095901,1,9,2,"2"
2015.69589041096,4.69589041095901,3,1,0,"3"
2015.69589041096,4.69589041095901,15,21,10,"4"
2015.69589041096,4.69589041095901,1,7,2,"5"
2015.69589041096,4.69589041095901,7,4,4,"6"
2015.69589041096,4.69589041095901,1,5,1,"7"
2015.69589041096,4.69589041095901,2,8,2,"8"
2015.69589041096,4.69589041095901,2,23,16,"9"
2015.69589041096,4.69589041095901,1,28,1,"10"
2015.71506849315,4.71506849315074,1,2,1,"1"
2015.71506849315,4.71506849315074,2,7,0,"2"
2015.71506849315,4.71506849315074,0,2,1,"3"
2015.71506849315,4.71506849315074,11,40,3,"4"
2015.71506849315,4.71506849315074,1,24,2,"5"
2015.71506849315,4.71506849315074,12,1,9,"6"
2015.71506849315,4.71506849315074,2,3,1,"7"
2015.71506849315,4.71506849315074,2,21,1,"8"
2015.71506849315,4.71506849315074,14,25,21,"9"
2015.71506849315,4.71506849315074,0,26,8,"10"
2015.73424657534,4.73424657534247,3,3,1,"1"
2015.73424657534,4.73424657534247,2,7,1,"2"
2015.73424657534,4.73424657534247,1,5,0,"3"
2015.73424657534,4.73424657534247,15,35,9,"4"
2015.73424657534,4.73424657534247,5,13,2,"5"
2015.73424657534,4.73424657534247,18,3,11,"6"
2015.73424657534,4.73424657534247,2,1,1,"7"
2015.73424657534,4.73424657534247,0,8,0,"8"
2015.73424657534,4.73424657534247,21,31,20,"9"
2015.73424657534,4.73424657534247,3,15,1,"10"
2015.75342465753,4.7534246575342,0,4,1,"1"
2015.75342465753,4.7534246575342,1,11,0,"2"
2015.75342465753,4.7534246575342,6,10,3,"3"
2015.75342465753,4.7534246575342,18,36,14,"4"
2015.75342465753,4.7534246575342,3,11,9,"5"
2015.75342465753,4.7534246575342,18,10,7,"6"
2015.75342465753,4.7534246575342,2,1,2,"7"
2015.75342465753,4.7534246575342,0,5,6,"8"
2015.75342465753,4.7534246575342,20,49,17,"9"
2015.75342465753,4.7534246575342,2,6,0,"10"
2015.77260273973,4.77260273972593,0,5,0,"1"
2015.77260273973,4.77260273972593,3,5,1,"2"
2015.77260273973,4.77260273972593,3,4,0,"3"
2015.77260273973,4.77260273972593,28,5,1,"4"
2015.77260273973,4.77260273972593,15,9,1,"5"
2015.77260273973,4.77260273972593,20,2,0,"6"
2015.77260273973,4.77260273972593,2,2,0,"7"
2015.77260273973,4.77260273972593,1,2,0,"8"
2015.77260273973,4.77260273972593,14,24,8,"9"
2015.77260273973,4.77260273972593,2,13,0,"10"
2015.79178082192,4.79178082191788,2,5,0,"1"
2015.79178082192,4.79178082191788,4,5,1,"2"
2015.79178082192,4.79178082191788,6,1,0,"3"
2015.79178082192,4.79178082191788,38,1,2,"4"
2015.79178082192,4.79178082191788,33,6,0,"5"
2015.79178082192,4.79178082191788,34,6,2,"6"
2015.79178082192,4.79178082191788,2,2,0,"7"
2015.79178082192,4.79178082191788,3,4,1,"8"
2015.79178082192,4.79178082191788,10,8,4,"9"
2015.79178082192,4.79178082191788,7,10,0,"10"
2015.81095890411,4.81095890410961,0,3,0,"1"
2015.81095890411,4.81095890410961,8,4,0,"2"
2015.81095890411,4.81095890410961,1,5,0,"3"
2015.81095890411,4.81095890410961,64,5,2,"4"
2015.81095890411,4.81095890410961,34,6,0,"5"
2015.81095890411,4.81095890410961,36,1,0,"6"
2015.81095890411,4.81095890410961,4,9,0,"7"
2015.81095890411,4.81095890410961,7,1,0,"8"
2015.81095890411,4.81095890410961,15,18,7,"9"
2015.81095890411,4.81095890410961,2,9,4,"10"
2015.8301369863,4.83013698630134,2,1,0,"1"
2015.8301369863,4.83013698630134,9,3,1,"2"
2015.8301369863,4.83013698630134,10,4,3,"3"
2015.8301369863,4.83013698630134,68,6,1,"4"
2015.8301369863,4.83013698630134,38,10,0,"5"
2015.8301369863,4.83013698630134,55,1,3,"6"
2015.8301369863,4.83013698630134,9,5,2,"7"
2015.8301369863,4.83013698630134,3,0,0,"8"
2015.8301369863,4.83013698630134,13,12,4,"9"
2015.8301369863,4.83013698630134,5,2,0,"10"
2015.84931506849,4.84931506849307,3,0,0,"1"
2015.84931506849,4.84931506849307,24,4,0,"2"
2015.84931506849,4.84931506849307,12,2,1,"3"
2015.84931506849,4.84931506849307,105,3,0,"4"
2015.84931506849,4.84931506849307,46,4,2,"5"
2015.84931506849,4.84931506849307,73,1,3,"6"
2015.84931506849,4.84931506849307,5,4,0,"7"
2015.84931506849,4.84931506849307,4,1,1,"8"
2015.84931506849,4.84931506849307,12,8,6,"9"
2015.84931506849,4.84931506849307,5,4,1,"10"
2015.86849315069,4.86849315068503,1,3,1,"1"
2015.86849315069,4.86849315068503,25,3,1,"2"
2015.86849315069,4.86849315068503,20,2,1,"3"
2015.86849315069,4.86849315068503,158,6,5,"4"
2015.86849315069,4.86849315068503,70,4,2,"5"
2015.86849315069,4.86849315068503,70,4,2,"6"
2015.86849315069,4.86849315068503,5,0,1,"7"
2015.86849315069,4.86849315068503,12,3,0,"8"
2015.86849315069,4.86849315068503,9,17,3,"9"
2015.86849315069,4.86849315068503,6,4,0,"10"
2015.88767123288,4.88767123287676,4,1,0,"1"
2015.88767123288,4.88767123287676,39,20,0,"2"
2015.88767123288,4.88767123287676,17,1,0,"3"
2015.88767123288,4.88767123287676,179,4,2,"4"
2015.88767123288,4.88767123287676,92,10,0,"5"
2015.88767123288,4.88767123287676,70,0,0,"6"
2015.88767123288,4.88767123287676,8,0,0,"7"
2015.88767123288,4.88767123287676,5,5,1,"8"
2015.88767123288,4.88767123287676,15,15,4,"9"
2015.88767123288,4.88767123287676,15,4,1,"10"
2015.90684931507,4.90684931506848,5,1,0,"1"
2015.90684931507,4.90684931506848,47,8,0,"2"
2015.90684931507,4.90684931506848,19,5,3,"3"
2015.90684931507,4.90684931506848,191,0,3,"4"
2015.90684931507,4.90684931506848,106,4,0,"5"
2015.90684931507,4.90684931506848,246,1,0,"6"
2015.90684931507,4.90684931506848,12,0,0,"7"
2015.90684931507,4.90684931506848,16,3,1,"8"
2015.90684931507,4.90684931506848,16,14,6,"9"
2015.90684931507,4.90684931506848,14,5,3,"10"
2015.92602739726,4.92602739726021,6,4,1,"1"
2015.92602739726,4.92602739726021,91,16,0,"2"
2015.92602739726,4.92602739726021,43,4,5,"3"
2015.92602739726,4.92602739726021,201,1,4,"4"
2015.92602739726,4.92602739726021,169,8,0,"5"
2015.92602739726,4.92602739726021,218,2,1,"6"
2015.92602739726,4.92602739726021,16,1,0,"7"
2015.92602739726,4.92602739726021,16,6,1,"8"
2015.92602739726,4.92602739726021,17,17,10,"9"
2015.92602739726,4.92602739726021,32,7,2,"10"
2015.94520547945,4.94520547945194,17,1,0,"1"
2015.94520547945,4.94520547945194,141,6,0,"2"
2015.94520547945,4.94520547945194,82,2,1,"3"
2015.94520547945,4.94520547945194,178,3,10,"4"
2015.94520547945,4.94520547945194,208,10,5,"5"
2015.94520547945,4.94520547945194,260,5,1,"6"
2015.94520547945,4.94520547945194,18,0,0,"7"
2015.94520547945,4.94520547945194,28,10,1,"8"
2015.94520547945,4.94520547945194,25,33,3,"9"
2015.94520547945,4.94520547945194,37,8,3,"10"
2015.96438356164,4.9643835616439,24,3,0,"1"
2015.96438356164,4.9643835616439,179,19,1,"2"
2015.96438356164,4.9643835616439,110,1,3,"3"
2015.96438356164,4.9643835616439,209,7,4,"4"
2015.96438356164,4.9643835616439,276,24,2,"5"
2015.96438356164,4.9643835616439,343,3,1,"6"
2015.96438356164,4.9643835616439,31,1,0,"7"
2015.96438356164,4.9643835616439,44,17,4,"8"
2015.96438356164,4.9643835616439,52,25,16,"9"
2015.96438356164,4.9643835616439,37,8,2,"10"
2015.98356164384,4.98356164383563,27,5,0,"1"
2015.98356164384,4.98356164383563,189,18,2,"2"
2015.98356164384,4.98356164383563,123,18,1,"3"
2015.98356164384,4.98356164383563,234,3,5,"4"
2015.98356164384,4.98356164383563,327,13,1,"5"
2015.98356164384,4.98356164383563,413,3,2,"6"
2015.98356164384,4.98356164383563,26,2,0,"7"
2015.98356164384,4.98356164383563,57,19,12,"8"
2015.98356164384,4.98356164383563,77,34,14,"9"
2015.98356164384,4.98356164383563,46,8,6,"10"
2016.0218579235,5.02185792349724,60,6,2,"1"
2016.0218579235,5.02185792349724,216,20,3,"2"
2016.0218579235,5.02185792349724,183,4,2,"3"
2016.0218579235,5.02185792349724,146,18,2,"4"
2016.0218579235,5.02185792349724,409,23,2,"5"
2016.0218579235,5.02185792349724,477,5,2,"6"
2016.0218579235,5.02185792349724,49,2,0,"7"
2016.0218579235,5.02185792349724,98,35,18,"8"
2016.0218579235,5.02185792349724,97,173,35,"9"
2016.0218579235,5.02185792349724,85,16,12,"10"
2016.04098360656,5.04098360655735,55,9,4,"1"
2016.04098360656,5.04098360655735,219,30,7,"2"
2016.04098360656,5.04098360655735,188,12,2,"3"
2016.04098360656,5.04098360655735,151,31,13,"4"
2016.04098360656,5.04098360655735,413,28,3,"5"
2016.04098360656,5.04098360655735,494,11,5,"6"
2016.04098360656,5.04098360655735,56,10,0,"7"
2016.04098360656,5.04098360655735,144,30,17,"8"
2016.04098360656,5.04098360655735,109,162,57,"9"
2016.04098360656,5.04098360655735,86,27,22,"10"
2016.06010928962,5.06010928961746,87,15,3,"1"
2016.06010928962,5.06010928961746,164,32,2,"2"
2016.06010928962,5.06010928961746,205,20,2,"3"
2016.06010928962,5.06010928961746,122,33,13,"4"
2016.06010928962,5.06010928961746,493,76,5,"5"
2016.06010928962,5.06010928961746,453,17,2,"6"
2016.06010928962,5.06010928961746,63,6,5,"7"
2016.06010928962,5.06010928961746,193,41,26,"8"
2016.06010928962,5.06010928961746,172,203,64,"9"
2016.06010928962,5.06010928961746,158,31,31,"10"
2016.07923497268,5.07923497267757,90,21,5,"1"
2016.07923497268,5.07923497267757,179,29,6,"2"
2016.07923497268,5.07923497267757,208,21,15,"3"
2016.07923497268,5.07923497267757,135,63,15,"4"
2016.07923497268,5.07923497267757,443,137,7,"5"
2016.07923497268,5.07923497267757,479,23,4,"6"
2016.07923497268,5.07923497267757,90,19,1,"7"
2016.07923497268,5.07923497267757,260,77,34,"8"
2016.07923497268,5.07923497267757,188,259,104,"9"
2016.07923497268,5.07923497267757,190,52,38,"10"
2016.09836065574,5.09836065573768,120,55,9,"1"
2016.09836065574,5.09836065573768,177,44,8,"2"
2016.09836065574,5.09836065573768,191,39,9,"3"
2016.09836065574,5.09836065573768,121,69,27,"4"
2016.09836065574,5.09836065573768,580,120,7,"5"
2016.09836065574,5.09836065573768,482,28,17,"6"
2016.09836065574,5.09836065573768,101,40,5,"7"
2016.09836065574,5.09836065573768,281,117,45,"8"
2016.09836065574,5.09836065573768,203,294,133,"9"
2016.09836065574,5.09836065573768,199,50,43,"10"
2016.1174863388,5.11748633879779,95,55,19,"1"
2016.1174863388,5.11748633879779,194,58,18,"2"
2016.1174863388,5.11748633879779,183,66,12,"3"
2016.1174863388,5.11748633879779,128,102,22,"4"
2016.1174863388,5.11748633879779,529,177,14,"5"
2016.1174863388,5.11748633879779,462,55,23,"6"
2016.1174863388,5.11748633879779,111,41,3,"7"
2016.1174863388,5.11748633879779,281,130,43,"8"
2016.1174863388,5.11748633879779,220,404,216,"9"
2016.1174863388,5.11748633879779,186,56,68,"10"
2016.13661202186,5.1366120218579,82,95,15,"1"
2016.13661202186,5.1366120218579,183,96,20,"2"
2016.13661202186,5.1366120218579,193,167,23,"3"
2016.13661202186,5.1366120218579,120,152,28,"4"
2016.13661202186,5.1366120218579,578,267,9,"5"
2016.13661202186,5.1366120218579,376,84,27,"6"
2016.13661202186,5.1366120218579,117,36,18,"7"
2016.13661202186,5.1366120218579,316,206,60,"8"
2016.13661202186,5.1366120218579,219,447,328,"9"
2016.13661202186,5.1366120218579,213,65,63,"10"
2016.15573770492,5.15573770491801,92,116,20,"1"
2016.15573770492,5.15573770491801,175,160,17,"2"
2016.15573770492,5.15573770491801,191,319,74,"3"
2016.15573770492,5.15573770491801,111,145,38,"4"
2016.15573770492,5.15573770491801,595,330,33,"5"
2016.15573770492,5.15573770491801,412,108,45,"6"
2016.15573770492,5.15573770491801,115,50,26,"7"
2016.15573770492,5.15573770491801,308,242,65,"8"
2016.15573770492,5.15573770491801,188,367,347,"9"
2016.15573770492,5.15573770491801,218,95,89,"10"
2016.17486338798,5.17486338797812,103,139,35,"1"
2016.17486338798,5.17486338797812,146,141,24,"2"
2016.17486338798,5.17486338797812,196,393,53,"3"
2016.17486338798,5.17486338797812,85,165,39,"4"
2016.17486338798,5.17486338797812,531,411,52,"5"
2016.17486338798,5.17486338797812,368,128,45,"6"
2016.17486338798,5.17486338797812,122,57,17,"7"
2016.17486338798,5.17486338797812,310,299,69,"8"
2016.17486338798,5.17486338797812,176,398,284,"9"
2016.17486338798,5.17486338797812,183,100,83,"10"
2016.19398907104,5.19398907103823,90,263,38,"1"
2016.19398907104,5.19398907103823,163,193,25,"2"
2016.19398907104,5.19398907103823,196,487,106,"3"
2016.19398907104,5.19398907103823,70,212,53,"4"
2016.19398907104,5.19398907103823,430,457,68,"5"
2016.19398907104,5.19398907103823,266,109,62,"6"
2016.19398907104,5.19398907103823,118,79,18,"7"
2016.19398907104,5.19398907103823,241,264,80,"8"
2016.19398907104,5.19398907103823,142,321,195,"9"
2016.19398907104,5.19398907103823,167,148,96,"10"
2016.2131147541,5.21311475409834,84,209,21,"1"
2016.2131147541,5.21311475409834,116,154,43,"2"
2016.2131147541,5.21311475409834,131,305,80,"3"
2016.2131147541,5.21311475409834,56,130,42,"4"
2016.2131147541,5.21311475409834,403,287,60,"5"
2016.2131147541,5.21311475409834,240,93,45,"6"
2016.2131147541,5.21311475409834,76,34,12,"7"
2016.2131147541,5.21311475409834,222,171,51,"8"
2016.2131147541,5.21311475409834,111,256,187,"9"
2016.2131147541,5.21311475409834,142,112,76,"10"
2016.23224043716,5.23224043715845,72,144,42,"1"
2016.23224043716,5.23224043715845,102,131,35,"2"
2016.23224043716,5.23224043715845,103,208,81,"3"
2016.23224043716,5.23224043715845,67,88,24,"4"
2016.23224043716,5.23224043715845,263,147,33,"5"
2016.23224043716,5.23224043715845,166,71,47,"6"
2016.23224043716,5.23224043715845,81,44,8,"7"
2016.23224043716,5.23224043715845,149,132,37,"8"
2016.23224043716,5.23224043715845,82,201,125,"9"
2016.23224043716,5.23224043715845,105,109,77,"10"
2016.25136612022,5.25136612021856,69,108,73,"1"
2016.25136612022,5.25136612021856,91,110,42,"2"
2016.25136612022,5.25136612021856,77,131,70,"3"
2016.25136612022,5.25136612021856,32,72,37,"4"
2016.25136612022,5.25136612021856,230,144,34,"5"
2016.25136612022,5.25136612021856,117,74,51,"6"
2016.25136612022,5.25136612021856,36,28,6,"7"
2016.25136612022,5.25136612021856,121,110,59,"8"
2016.25136612022,5.25136612021856,54,163,105,"9"
2016.25136612022,5.25136612021856,95,80,69,"10"
2016.27049180328,5.27049180327867,56,59,43,"1"
2016.27049180328,5.27049180327867,78,64,39,"2"
2016.27049180328,5.27049180327867,51,75,47,"3"
2016.27049180328,5.27049180327867,45,65,23,"4"
2016.27049180328,5.27049180327867,159,111,34,"5"
2016.27049180328,5.27049180327867,92,33,38,"6"
2016.27049180328,5.27049180327867,43,25,11,"7"
2016.27049180328,5.27049180327867,83,65,45,"8"
2016.27049180328,5.27049180327867,38,117,109,"9"
2016.27049180328,5.27049180327867,72,88,53,"10"
2016.28961748634,5.28961748633878,38,46,42,"1"
2016.28961748634,5.28961748633878,48,38,35,"2"
2016.28961748634,5.28961748633878,37,65,71,"3"
2016.28961748634,5.28961748633878,25,45,29,"4"
2016.28961748634,5.28961748633878,146,74,38,"5"
2016.28961748634,5.28961748633878,73,30,28,"6"
2016.28961748634,5.28961748633878,39,20,5,"7"
2016.28961748634,5.28961748633878,82,52,27,"8"
2016.28961748634,5.28961748633878,28,83,74,"9"
2016.28961748634,5.28961748633878,58,63,49,"10"
2016.3087431694,5.30874316939889,26,39,29,"1"
2016.3087431694,5.30874316939889,49,37,49,"2"
2016.3087431694,5.30874316939889,26,56,86,"3"
2016.3087431694,5.30874316939889,26,40,42,"4"
2016.3087431694,5.30874316939889,108,47,38,"5"
2016.3087431694,5.30874316939889,36,30,28,"6"
2016.3087431694,5.30874316939889,31,14,12,"7"
2016.3087431694,5.30874316939889,43,31,29,"8"
2016.3087431694,5.30874316939889,26,68,67,"9"
2016.3087431694,5.30874316939889,40,57,27,"10"
2016.32786885246,5.32786885245901,17,33,17,"1"
2016.32786885246,5.32786885245901,40,28,31,"2"
2016.32786885246,5.32786885245901,23,30,67,"3"
2016.32786885246,5.32786885245901,22,26,28,"4"
2016.32786885246,5.32786885245901,85,33,31,"5"
2016.32786885246,5.32786885245901,44,13,19,"6"
2016.32786885246,5.32786885245901,21,8,6,"7"
2016.32786885246,5.32786885245901,39,17,23,"8"
2016.32786885246,5.32786885245901,16,48,45,"9"
2016.32786885246,5.32786885245901,20,34,24,"10"
2016.34699453552,5.34699453551912,11,18,11,"1"
2016.34699453552,5.34699453551912,21,7,34,"2"
2016.34699453552,5.34699453551912,10,17,42,"3"
2016.34699453552,5.34699453551912,17,19,25,"4"
2016.34699453552,5.34699453551912,36,12,16,"5"
2016.34699453552,5.34699453551912,22,4,13,"6"
2016.34699453552,5.34699453551912,23,5,3,"7"
2016.34699453552,5.34699453551912,26,12,15,"8"
2016.34699453552,5.34699453551912,9,27,34,"9"
2016.34699453552,5.34699453551912,16,17,22,"10"
2016.36612021858,5.36612021857923,7,5,3,"1"
2016.36612021858,5.36612021857923,17,5,17,"2"
2016.36612021858,5.36612021857923,14,3,33,"3"
2016.36612021858,5.36612021857923,11,40,14,"4"
2016.36612021858,5.36612021857923,23,10,15,"5"
2016.36612021858,5.36612021857923,14,4,14,"6"
2016.36612021858,5.36612021857923,21,7,3,"7"
2016.36612021858,5.36612021857923,27,9,12,"8"
2016.36612021858,5.36612021857923,9,24,39,"9"
2016.36612021858,5.36612021857923,18,10,10,"10"
2016.38524590164,5.38524590163934,6,7,4,"1"
2016.38524590164,5.38524590163934,6,7,20,"2"
2016.38524590164,5.38524590163934,6,3,17,"3"
2016.38524590164,5.38524590163934,9,37,8,"4"
2016.38524590164,5.38524590163934,20,8,11,"5"
2016.38524590164,5.38524590163934,20,13,11,"6"
2016.38524590164,5.38524590163934,16,1,0,"7"
2016.38524590164,5.38524590163934,15,4,9,"8"
2016.38524590164,5.38524590163934,11,33,22,"9"
2016.38524590164,5.38524590163934,10,3,6,"10"
2016.4043715847,5.40437158469945,5,3,1,"1"
2016.4043715847,5.40437158469945,9,5,19,"2"
2016.4043715847,5.40437158469945,2,1,8,"3"
2016.4043715847,5.40437158469945,7,18,15,"4"
2016.4043715847,5.40437158469945,27,4,6,"5"
2016.4043715847,5.40437158469945,14,5,9,"6"
2016.4043715847,5.40437158469945,3,0,0,"7"
2016.4043715847,5.40437158469945,10,7,7,"8"
2016.4043715847,5.40437158469945,5,16,17,"9"
2016.4043715847,5.40437158469945,5,3,2,"10"
2016.42349726776,5.42349726775956,1,1,0,"1"
2016.42349726776,5.42349726775956,10,4,19,"2"
2016.42349726776,5.42349726775956,5,1,13,"3"
2016.42349726776,5.42349726775956,17,4,13,"4"
2016.42349726776,5.42349726775956,16,1,2,"5"
2016.42349726776,5.42349726775956,15,1,4,"6"
2016.42349726776,5.42349726775956,5,1,1,"7"
2016.42349726776,5.42349726775956,9,0,1,"8"
2016.42349726776,5.42349726775956,3,5,17,"9"
2016.42349726776,5.42349726775956,6,0,3,"10"
2016.44262295082,5.44262295081967,1,0,0,"1"
2016.44262295082,5.44262295081967,4,3,12,"2"
2016.44262295082,5.44262295081967,4,0,1,"3"
2016.44262295082,5.44262295081967,17,1,9,"4"
2016.44262295082,5.44262295081967,8,1,2,"5"
2016.44262295082,5.44262295081967,7,1,4,"6"
2016.44262295082,5.44262295081967,5,0,0,"7"
2016.44262295082,5.44262295081967,7,0,2,"8"
2016.44262295082,5.44262295081967,4,13,6,"9"
2016.44262295082,5.44262295081967,4,2,1,"10"
2016.46174863388,5.46174863387978,3,6,10,"2"
2016.46174863388,5.46174863387978,3,0,0,"3"
2016.46174863388,5.46174863387978,4,4,3,"4"
2016.46174863388,5.46174863387978,8,0,1,"5"
2016.46174863388,5.46174863387978,7,1,2,"6"
2016.46174863388,5.46174863387978,3,0,1,"7"
2016.46174863388,5.46174863387978,7,0,1,"8"
2016.46174863388,5.46174863387978,4,11,4,"9"
2016.46174863388,5.46174863387978,1,3,0,"10"
2016.48087431694,5.48087431693989,3,10,9,"2"
2016.48087431694,5.48087431693989,3,0,2,"3"
2016.48087431694,5.48087431693989,4,1,8,"4"
2016.48087431694,5.48087431693989,6,3,2,"5"
2016.48087431694,5.48087431693989,2,2,2,"6"
2016.48087431694,5.48087431693989,0,1,0,"7"
2016.48087431694,5.48087431693989,2,0,0,"8"
2016.48087431694,5.48087431693989,3,8,7,"9"
2016.48087431694,5.48087431693989,1,2,0,"10"
2016.5,5.5,0,1,0,"1"
2016.5,5.5,0,4,13,"2"
2016.5,5.5,3,1,0,"3"
2016.5,5.5,3,1,4,"4"
2016.5,5.5,3,1,1,"5"
2016.5,5.5,4,2,0,"6"
2016.5,5.5,3,1,0,"7"
2016.5,5.5,3,1,0,"8"
2016.5,5.5,1,8,1,"9"
2016.5,5.5,3,4,0,"10"
2016.51912568306,5.51912568306011,0,0,0,"1"
2016.51912568306,5.51912568306011,1,5,11,"2"
2016.51912568306,5.51912568306011,1,0,0,"3"
2016.51912568306,5.51912568306011,5,3,4,"4"
2016.51912568306,5.51912568306011,9,1,0,"5"
2016.51912568306,5.51912568306011,5,0,1,"6"
2016.51912568306,5.51912568306011,2,1,0,"7"
2016.51912568306,5.51912568306011,2,1,0,"8"
2016.51912568306,5.51912568306011,4,9,3,"9"
2016.51912568306,5.51912568306011,3,0,0,"10"
2016.53825136612,5.53825136612022,1,5,6,"2"
2016.53825136612,5.53825136612022,1,0,0,"3"
2016.53825136612,5.53825136612022,6,4,4,"4"
2016.53825136612,5.53825136612022,4,2,1,"5"
2016.53825136612,5.53825136612022,5,0,0,"6"
2016.53825136612,5.53825136612022,5,3,0,"7"
2016.53825136612,5.53825136612022,1,2,1,"8"
2016.53825136612,5.53825136612022,7,5,4,"9"
2016.53825136612,5.53825136612022,0,2,0,"10"
2016.55737704918,5.55737704918033,0,10,7,"2"
2016.55737704918,5.55737704918033,5,0,0,"3"
2016.55737704918,5.55737704918033,7,1,2,"4"
2016.55737704918,5.55737704918033,2,1,0,"5"
2016.55737704918,5.55737704918033,4,1,0,"6"
2016.55737704918,5.55737704918033,2,1,0,"7"
2016.55737704918,5.55737704918033,2,0,0,"8"
2016.55737704918,5.55737704918033,2,7,4,"9"
2016.55737704918,5.55737704918033,1,0,1,"10"
2016.57650273224,5.57650273224044,0,0,0,"1"
2016.57650273224,5.57650273224044,4,24,9,"2"
2016.57650273224,5.57650273224044,4,0,0,"3"
2016.57650273224,5.57650273224044,6,1,1,"4"
2016.57650273224,5.57650273224044,5,4,2,"5"
2016.57650273224,5.57650273224044,1,0,0,"6"
2016.57650273224,5.57650273224044,1,0,0,"7"
2016.57650273224,5.57650273224044,2,0,0,"8"
2016.57650273224,5.57650273224044,5,10,1,"9"
2016.57650273224,5.57650273224044,0,2,1,"10"
2016.5956284153,5.59562841530055,1,37,4,"2"
2016.5956284153,5.59562841530055,2,0,0,"3"
2016.5956284153,5.59562841530055,9,0,0,"4"
2016.5956284153,5.59562841530055,1,5,0,"5"
2016.5956284153,5.59562841530055,3,0,0,"6"
2016.5956284153,5.59562841530055,6,1,0,"7"
2016.5956284153,5.59562841530055,3,1,0,"8"
2016.5956284153,5.59562841530055,2,7,1,"9"
2016.5956284153,5.59562841530055,1,0,0,"10"
2016.61475409836,5.61475409836066,0,0,0,"1"
2016.61475409836,5.61475409836066,1,7,6,"2"
2016.61475409836,5.61475409836066,8,0,1,"3"
2016.61475409836,5.61475409836066,8,4,0,"4"
2016.61475409836,5.61475409836066,6,15,0,"5"
2016.61475409836,5.61475409836066,3,1,0,"6"
2016.61475409836,5.61475409836066,0,1,0,"7"
2016.61475409836,5.61475409836066,0,3,2,"8"
2016.61475409836,5.61475409836066,5,10,7,"9"
2016.61475409836,5.61475409836066,1,3,0,"10"
2016.63387978142,5.63387978142077,1,0,0,"1"
2016.63387978142,5.63387978142077,1,4,3,"2"
2016.63387978142,5.63387978142077,4,1,0,"3"
2016.63387978142,5.63387978142077,13,2,1,"4"
2016.63387978142,5.63387978142077,2,16,0,"5"
2016.63387978142,5.63387978142077,6,0,1,"6"
2016.63387978142,5.63387978142077,0,1,0,"7"
2016.63387978142,5.63387978142077,1,1,0,"8"
2016.63387978142,5.63387978142077,5,6,5,"9"
2016.63387978142,5.63387978142077,1,3,1,"10"
2016.65300546448,5.65300546448088,1,0,0,"1"
2016.65300546448,5.65300546448088,0,6,7,"2"
2016.65300546448,5.65300546448088,4,0,0,"3"
2016.65300546448,5.65300546448088,8,10,2,"4"
2016.65300546448,5.65300546448088,4,4,1,"5"
2016.65300546448,5.65300546448088,4,2,0,"6"
2016.65300546448,5.65300546448088,7,0,0,"7"
2016.65300546448,5.65300546448088,1,1,0,"8"
2016.65300546448,5.65300546448088,8,8,0,"9"
2016.65300546448,5.65300546448088,1,2,0,"10"
2016.67213114754,5.67213114754099,1,3,0,"1"
2016.67213114754,5.67213114754099,3,3,3,"2"
2016.67213114754,5.67213114754099,4,1,0,"3"
2016.67213114754,5.67213114754099,13,6,5,"4"
2016.67213114754,5.67213114754099,6,4,1,"5"
2016.67213114754,5.67213114754099,7,6,1,"6"
2016.67213114754,5.67213114754099,7,2,0,"7"
2016.67213114754,5.67213114754099,1,1,0,"8"
2016.67213114754,5.67213114754099,13,9,1,"9"
