,HHS_region,mean_tmp
1326,region7,1.9569999999999999
1327,region7,0.586
1328,region7,3.2889999999999997
1329,region7,0.65
1330,region7,0.9890000000000001
1331,region7,3.156
1332,region7,2.775
1333,region7,1.785
1334,region7,1.675
1335,region7,5.148
1336,region7,0.515
1337,region7,2.0580000000000003
1338,region7,1.2819999999999998
1339,region7,3.472
1340,region7,3.031
1341,region7,3.397
1342,region7,1.136
1343,region7,1.499
1344,region7,1.5319999999999998
1345,region7,3.017
1346,region7,1.196
1347,region7,0.61
1348,region7,5.195
1349,region7,0.6729999999999999
1350,region7,0.767
1351,region7,2.249
1352,region7,0.20600000000000002
1353,region7,1.455
1354,region7,1.508
1355,region7,2.452
1356,region7,3.286
1357,region7,2.4130000000000003
1358,region7,1.146
1359,region7,3.6310000000000002
1360,region7,2.044
1361,region7,3.395
1362,region7,2.682
1363,region7,2.117
1364,region7,2.8339999999999996
1365,region7,3.978
1366,region7,1.921
1367,region7,1.871
1368,region7,3.008
1369,region7,0.7170000000000001
1370,region7,2.334
1371,region7,5.196000000000001
1372,region7,2.571
1373,region7,3.5380000000000003
1374,region7,1.6740000000000002
1375,region7,1.176
1376,region7,2.512
1377,region7,1.061
1378,region7,1.689
1379,region7,3.946
1380,region7,1.331
1381,region7,1.595
1382,region7,1.0290000000000001
1383,region7,1.96
1384,region7,1.845
1385,region7,3.355
1386,region7,4.806
1387,region10,6.501
1388,region10,1.5619999999999998
1389,region10,10.512
1390,region10,8.677
1391,region10,5.853
1392,region10,12.290999999999999
1393,region10,9.927
1394,region10,3.298
1395,region10,10.507
1396,region10,3.389
1397,region10,7.584
1398,region10,8.043
1399,region10,4.453
1400,region10,3.6660000000000004
1401,region10,2.5540000000000003
1402,region10,2.456
1403,region10,9.895
1404,region10,8.967
1405,region10,7.75
1406,region10,8.202
1407,region10,5.236000000000001
1408,region10,9.272
1409,region10,12.300999999999998
1410,region10,8.66
1411,region10,8.526
1412,region10,4.8180000000000005
1413,region10,8.462
1414,region10,7.035
1415,region10,5.875
1416,region10,1.403
1417,region10,5.579
1418,region10,3.81
1419,region10,6.742999999999999
1420,region10,2.532
1421,region10,6.702999999999999
1422,region10,6.015
1423,region10,2.7060000000000004
1424,region10,0.556
1425,region10,5.942
1426,region10,5.871
1427,region10,6.3870000000000005
1428,region10,5.489
1429,region10,7.994
1430,region10,3.198
1431,region10,3.613
1432,region10,5.308
1433,region10,4.1339999999999995
1434,region10,8.845
1435,region10,9.317
1436,region10,7.484
1437,region10,8.919
1438,region10,6.8629999999999995
1439,region10,7.42
1440,region10,2.193
1441,region10,6.893
1442,region10,6.3389999999999995
1443,region10,6.888999999999999
1444,region10,2.73
1445,region10,10.898
1446,region10,3.5389999999999997
1447,region10,7.6370000000000005
1448,region10,3.845
1449,region10,5.597
1450,region10,4.092
1451,region10,7.63
1452,region10,3.3080000000000003
1453,region10,3.065
1454,region10,2.575
1455,region10,6.667999999999999
1456,region10,6.122000000000001
1457,region10,5.364
1458,region10,4.332
1459,region10,8.772
1460,region3,3.111
1461,region3,4.263999999999999
1462,region3,4.208
1463,region3,3.673
1464,region3,4.434
1465,region3,4.253
1466,region3,2.062
1467,region3,0.997
1468,region3,1.6580000000000001
1469,region3,2.05
1470,region3,3.826
1471,region3,3.325
1472,region3,2.824
1473,region3,2.221
1474,region3,2.734
1475,region3,1.834
1476,region3,3.795
1477,region3,3.33
1478,region3,3.342
1479,region3,1.268
1480,region3,2.28
1481,region3,1.653
1482,region3,1.078
1483,region3,2.727
1484,region3,2.557
1485,region3,2.862
1486,region3,3.5639999999999996
1487,region3,3.825
1488,region3,4.0089999999999995
1489,region3,1.455
1490,region3,6.821000000000001
1491,region3,6.8
1492,region3,1.149
1493,region3,0.6409999999999999
1494,region3,3.49
1495,region3,1.867
1496,region3,1.4669999999999999
1497,region3,1.212
1498,region3,2.537
1499,region3,3.075
1500,region3,1.8530000000000002
1501,region3,1.929
1502,region3,3.721
1503,region3,2.6439999999999997
1504,region3,1.899
1505,region3,2.353
1506,region3,4.584
1507,region3,3.487
1508,region3,6.251
1509,region3,2.315
1510,region3,4.234
1511,region3,6.023
1512,region3,2.2569999999999997
1513,region3,1.825
1514,region3,2.012
1515,region3,2.4090000000000003
1516,region3,3.295
1517,region3,5.492999999999999
1518,region3,4.46
1519,region3,3.451
1520,region3,1.901
1521,region3,2.4659999999999997
1522,region3,3.12
1523,region3,1.7719999999999998
1524,region3,3.217
1525,region3,2.995
1526,region3,2.186
1527,region3,2.335
1528,region3,2.416
1529,region3,3.6180000000000003
1530,region3,3.2430000000000003
1531,region3,4.325
1532,region3,2.8539999999999996
1533,region4,4.477
1534,region4,9.952
1535,region4,9.42
1536,region4,8.135
1537,region4,4.262
1538,region4,4.565
1539,region4,6.001
1540,region4,3.847
1541,region4,2.7510000000000003
1542,region4,6.803
1543,region4,3.292
1544,region4,4.02
1545,region4,5.52
1546,region4,3.071
1547,region4,8.26
1548,region4,3.423
1549,region4,4.974
1550,region4,3.3680000000000003
1551,region4,5.597
1552,region4,1.944
1553,region4,6.666
1554,region4,2.5140000000000002
1555,region4,2.1959999999999997
1556,region4,3.677
1557,region4,7.886
1558,region4,6.415
1559,region4,11.575999999999999
1560,region4,5.475
1561,region4,4.121
1562,region4,4.67
1563,region4,5.492000000000001
1564,region4,10.696
1565,region4,5.417999999999999
1566,region4,1.5730000000000002
1567,region4,5.905
1568,region4,4.434
1569,region4,3.1319999999999997
1570,region4,3.6630000000000003
1571,region4,0.919
1572,region4,4.224
1573,region4,3.3160000000000003
1574,region4,7.683
1575,region4,8.213
1576,region4,4.315
1577,region4,4.064
1578,region4,5.426
1579,region4,6.941
1580,region4,4.9110000000000005
1581,region4,5.723
1582,region4,6.532
1583,region4,8.097000000000001
1584,region4,10.299000000000001
1585,region4,3.1069999999999998
1586,region4,5.902
1587,region4,6.689
1588,region4,1.7619999999999998
1589,region4,4.177
1590,region4,3.85
1591,region4,6.937
1592,region4,4.845
1593,region4,3.438
1594,region4,3.6239999999999997
1595,region4,5.281000000000001
1596,region4,4.119
1597,region4,3.995
1598,region4,9.362
1599,region4,1.989
1600,region4,4.242
1601,region4,3.497
1602,region4,5.739
1603,region4,3.5460000000000003
1604,region4,6.193
1605,region4,7.822
1606,region4,3.9989999999999997
1607,region4,3.0460000000000003
1608,region4,2.87
1609,region4,1.7169999999999999
1610,region4,3.78
1611,region4,3.9789999999999996
1612,region4,6.405
1613,region4,2.293
1614,region4,1.6230000000000002
1615,region4,3.7569999999999997
1616,region4,3.951
1617,region4,2.7710000000000004
1618,region4,4.666
1619,region4,2.795
1620,region4,5.7620000000000005
1621,region4,3.364
1622,region4,5.265
1623,region4,2.307
1624,region4,4.797
1625,region4,2.762
1626,region4,4.302
1627,region4,2.6660000000000004
1628,region4,2.142
1629,region4,3.8280000000000003
1630,region4,3.958
1631,region4,3.78
1632,region4,4.692
1633,region4,5.459
1634,region4,3.556
1635,region4,2.826
1636,region4,7.327999999999999
1637,region4,6.269
1638,region4,4.421
1639,region4,0.94
1640,region4,5.242000000000001
1641,region4,2.898
1642,region4,3.2889999999999997
1643,region4,3.733
1644,region4,1.5930000000000002
1645,region4,5.676
1646,region4,3.265
1647,region4,2.33
1648,region4,4.1930000000000005
1649,region4,4.829
1650,region4,3.7089999999999996
1651,region4,5.59
1652,region4,4.965
1653,region4,5.808
1654,region4,5.632000000000001
1655,region4,3.497
1656,region4,7.879
1657,region4,5.501
1658,region4,4.605
1659,region4,2.252
1660,region4,4.68
1661,region4,2.188
1662,region4,1.508
1663,region4,2.734
1664,region4,3.326
1665,region4,3.772
1666,region4,1.681
1667,region4,3.0010000000000003
1668,region4,5.242000000000001
1669,region4,1.794
1670,region4,2.955
1671,region4,5.84
1672,region4,3.196
1673,region4,3.363
1674,region4,2.617
1675,region4,4.181
1676,region4,3.6010000000000004
1677,region4,4.077
1678,region4,4.6930000000000005
1679,region4,4.506
1680,region4,6.574
1681,region4,4.126
1682,region4,3.591
1683,region4,4.059
1684,region4,5.997999999999999
1685,region4,4.303999999999999
1686,region4,4.649
1687,region4,2.5
1688,region4,4.761
1689,region4,3.2260000000000004
1690,region4,4.55
1691,region4,6.25
1692,region4,3.205
1693,region4,6.986000000000001
1694,region4,6.5089999999999995
1695,region4,6.841
1696,region4,4.132
1697,region4,5.774
1698,region4,3.6239999999999997
1699,region4,4.813
1700,region4,3.986
1701,region4,3.155
1702,region4,4.064
1703,region4,9.623
1704,region4,6.028
1705,region4,7.164
1706,region4,6.619
1707,region4,4.665
1708,region4,5.01
1709,region4,7.205
1710,region4,7.3020000000000005
1711,region4,5.805
1712,region4,1.258
1713,region4,6.476
1714,region4,4.273
1715,region4,4.232
1716,region4,4.0
1717,region4,1.876
1718,region4,6.178999999999999
1719,region4,5.432
1720,region4,4.162
1721,region4,8.573
1722,region4,6.845
1723,region4,5.795
1724,region4,6.5889999999999995
1725,region4,4.875
1726,region4,4.5169999999999995
1727,region4,7.731
1728,region4,6.497000000000001
1729,region4,8.093
1730,region4,7.459
1731,region4,4.801
1732,region4,4.641
1733,region4,5.374
1734,region4,2.449
1735,region4,3.242
1736,region4,2.61
1737,region4,5.172999999999999
1738,region4,4.253
1739,region4,4.05
1740,region4,4.771
1741,region4,5.843999999999999
1742,region4,3.734
1743,region4,5.375
1744,region4,6.61
1745,region4,2.807
1746,region4,4.522
1747,region4,3.8280000000000003
1748,region4,9.121
1749,region4,2.45
1750,region4,6.099
1751,region4,7.401
1752,region8,0.431
1753,region8,1.102
1754,region8,1.065
1755,region8,0.575
1756,region8,0.66
1757,region8,0.40299999999999997
1758,region8,0.688
1759,region8,0.40299999999999997
1760,region8,0.67
1761,region8,0.309
1762,region8,0.231
1763,region8,0.265
1764,region8,0.49200000000000005
1765,region8,0.098
1766,region8,0.541
1767,region8,0.16
1768,region8,0.305
1769,region8,0.392
1770,region8,0.282
1771,region8,0.956
1772,region8,0.45899999999999996
1773,region8,1.228
1774,region8,0.483
1775,region8,0.7829999999999999
1776,region8,0.584
1777,region8,0.086
1778,region8,0.32
1779,region8,0.465
1780,region8,0.718
1781,region8,0.58
1782,region8,0.23800000000000002
1783,region8,0.34700000000000003
1784,region8,0.735
1785,region8,0.301
1786,region8,0.96
1787,region8,0.42700000000000005
1788,region8,0.511
1789,region8,0.22699999999999998
1790,region8,0.43700000000000006
1791,region8,0.264
1792,region8,0.655
1793,region8,0.927
1794,region8,0.21600000000000003
1795,region8,0.179
1796,region8,0.387
1797,region8,0.431
1798,region8,0.731
1799,region8,0.475
1800,region8,0.8290000000000001
1801,region8,0.879
1802,region8,0.38799999999999996
1803,region8,0.932
1804,region8,0.263
1805,region8,0.23
1806,region8,0.319
1807,region8,0.321
1808,region8,0.759
1809,region8,0.591
1810,region8,0.285
1811,region8,0.12300000000000001
1812,region8,0.09699999999999999
1813,region8,0.622
1814,region8,0.792
1815,region8,0.9440000000000001
1816,region8,0.318
1817,region8,0.331
1818,region8,0.405
1819,region8,0.45
1820,region8,0.226
1821,region8,0.48
1822,region8,0.23800000000000002
1823,region8,0.406
1824,region8,0.36700000000000005
1825,region1,2.476
1826,region1,3.2960000000000003
1827,region1,4.228
1828,region1,2.483
1829,region1,3.0469999999999997
1830,region1,3.8489999999999998
1831,region1,3.34
1832,region1,1.3030000000000002
1833,region1,2.693
1834,region1,2.334
1835,region1,5.428
1836,region1,4.254
1837,region1,2.8680000000000003
1838,region1,1.444
1839,region1,2.3569999999999998
1840,region1,2.622
1841,region1,3.844
1842,region1,1.7080000000000002
1843,region1,2.571
1844,region1,1.871
1845,region1,1.974
1846,region1,2.6180000000000003
1847,region1,0.927
1848,region1,2.211
1849,region1,2.1959999999999997
1850,region1,3.702
1851,region1,3.176
1852,region1,3.279
1853,region1,5.083
1854,region1,2.61
1855,region1,6.607
1856,region1,7.15
1857,region1,1.446
1858,region1,0.715
1859,region1,3.093
1860,region1,3.795
1861,region1,1.536
1862,region1,1.6669999999999998
1863,region1,5.117
1864,region1,3.4010000000000002
1865,region1,1.8880000000000001
1866,region1,1.653
1867,region1,4.28
1868,region1,2.845
1869,region1,2.687
1870,region1,3.3569999999999998
1871,region1,4.228
1872,region1,3.263
1873,region1,4.794
1874,region1,3.445
1875,region1,5.975
1876,region1,5.742000000000001
1877,region1,3.889
1878,region1,1.65
1879,region1,2.7539999999999996
1880,region1,1.9340000000000002
1881,region1,1.186
1882,region1,2.945
1883,region1,4.502
1884,region1,3.463
1885,region1,2.375
1886,region1,2.8289999999999997
1887,region1,2.44
1888,region1,2.244
1889,region1,3.009
1890,region1,1.975
1891,region1,2.975
1892,region1,2.8789999999999996
1893,region1,1.65
1894,region1,2.537
1895,region1,3.5639999999999996
1896,region1,5.102
1897,region1,2.873
1898,region8,1.8969999999999998
1899,region8,1.66
1900,region8,2.719
1901,region8,1.67
1902,region8,1.379
1903,region8,2.9019999999999997
1904,region8,3.035
1905,region8,0.9209999999999999
1906,region8,1.69
1907,region8,1.739
1908,region8,1.013
1909,region8,2.053
1910,region8,1.175
1911,region8,0.664
1912,region8,1.7830000000000001
1913,region8,1.91
1914,region8,1.6440000000000001
1915,region8,2.379
1916,region8,1.86
1917,region8,2.3680000000000003
1918,region8,1.775
1919,region8,3.7230000000000003
1920,region8,2.479
1921,region8,3.1319999999999997
1922,region8,3.009
1923,region8,1.022
1924,region8,2.478
1925,region8,2.615
1926,region8,1.367
1927,region8,1.355
1928,region8,2.055
1929,region8,1.331
1930,region8,2.023
1931,region8,0.652
1932,region8,2.489
1933,region8,1.1320000000000001
1934,region8,1.183
1935,region8,0.5710000000000001
1936,region8,1.355
1937,region8,0.753
1938,region8,1.236
1939,region8,2.125
1940,region8,1.9480000000000002
1941,region8,1.274
1942,region8,0.9129999999999999
1943,region8,1.337
1944,region8,1.22
1945,region8,1.334
1946,region8,2.228
1947,region8,2.123
1948,region8,1.847
1949,region8,1.76
1950,region8,1.558
1951,region8,0.623
1952,region8,1.5959999999999999
1953,region8,1.734
1954,region8,1.49
1955,region8,0.995
1956,region8,1.838
1957,region8,0.927
1958,region8,1.652
1959,region8,1.649
1960,region8,1.3090000000000002
1961,region8,1.94
1962,region8,1.496
1963,region8,1.2819999999999998
1964,region8,1.5219999999999998
1965,region8,1.385
1966,region8,1.112
1967,region8,1.128
1968,region8,1.4780000000000002
1969,region8,1.2790000000000001
1970,region8,1.521
1971,region4,4.65
1972,region4,6.52
1973,region4,4.55
1974,region4,2.39
1975,region4,5.38
1976,region4,7.35
1977,region4,9.53
1978,region4,2.55
1979,region4,1.79
1980,region4,6.13
1981,region4,4.76
1982,region4,4.86
1983,region4,6.52
1984,region4,3.72
1985,region4,6.83
1986,region4,4.57
1987,region4,8.42
1988,region4,3.27
1989,region4,5.21
1990,region4,4.53
1991,region4,5.12
1992,region4,5.43
1993,region4,3.1
1994,region4,5.75
1995,region4,7.22
1996,region4,5.73
1997,region4,8.46
1998,region4,6.08
1999,region4,6.44
2000,region4,3.73
2001,region4,9.6
2002,region4,9.22
2003,region4,6.0
2004,region4,0.57
2005,region4,8.57
2006,region4,4.4
2007,region4,4.28
2008,region4,4.19
2009,region4,2.05
2010,region4,5.49
2011,region4,5.14
2012,region4,3.59
2013,region4,7.79
2014,region4,5.86
2015,region4,3.86
2016,region4,8.43
2017,region4,6.94
2018,region4,8.11
2019,region4,9.35
2020,region4,6.34
2021,region4,11.39
2022,region4,6.0
2023,region4,5.04
2024,region4,4.16
2025,region4,5.85
2026,region4,2.61
2027,region4,2.04
2028,region4,2.88
2029,region4,5.67
2030,region4,6.01
2031,region4,2.88
2032,region4,4.57
2033,region4,7.56
2034,region4,2.87
2035,region4,5.5
2036,region4,10.58
2037,region4,3.94
2038,region4,4.77
2039,region4,4.42
2040,region4,5.24
2041,region4,4.71
2042,region4,6.78
2043,region4,7.94
2044,region7,0.298
2045,region7,1.5130000000000001
2046,region7,0.44799999999999995
2047,region7,0.299
2048,region7,0.475
2049,region7,0.45299999999999996
2050,region7,0.095
2051,region7,0.574
2052,region7,0.49200000000000005
2053,region7,0.221
2054,region7,0.327
2055,region7,0.452
2056,region7,1.3119999999999998
2057,region7,0.08199999999999999
2058,region7,0.19899999999999998
2059,region7,0.7809999999999999
2060,region7,0.12300000000000001
2061,region7,0.597
2062,region7,0.45399999999999996
2063,region7,0.359
2064,region7,0.20600000000000002
2065,region7,0.742
2066,region7,0.205
2067,region7,0.491
2068,region7,0.23
2069,region7,0.797
2070,region7,0.442
2071,region7,0.623
2072,region7,0.642
2073,region7,0.304
2074,region7,0.354
2075,region7,0.84
2076,region7,0.58
2077,region7,0.14
2078,region7,0.605
2079,region7,0.45399999999999996
2080,region7,0.285
